customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
CUST-5401,Female,0,No,No,42,Yes,DSL,Month-to-month,No,Mailed check,75.67,3631.53,No,Yes,Yes,No,No,Yes,No,0
CUST-5402,Female,0,Yes,No,43,Yes,DSL,Month-to-month,No,Credit card (automatic),80.06,3959.54,No,No,No,No,No,No,No,1
CUST-5403,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,No,Electronic check,99.42,3262.11,Yes,No,No,Yes,Yes,No,No,1
CUST-5404,Male,0,No,Yes,22,Yes,DSL,One year,No,Mailed check,60.07,1519.26,No,Yes,No,No,No,No,No,0
CUST-5405,Female,0,Yes,No,19,Yes,DSL,Month-to-month,No,Electronic check,110.28,2459.38,Yes,Yes,No,No,No,No,No,1
CUST-5406,Male,1,No,No,18,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),55.48,1073.41,Yes,No,Yes,No,No,Yes,No,1
CUST-5407,Female,0,Yes,No,71,Yes,DSL,Two year,No,Electronic check,27.45,1796.67,No,Yes,Yes,No,No,No,No,0
CUST-5408,Male,0,Yes,No,28,Yes,Fiber optic,Two year,No,Electronic check,57.12,1864.15,No,No,Yes,No,Yes,No,No,0
CUST-5409,Male,0,Yes,Yes,17,No,No,One year,Yes,Credit card (automatic),49.03,825.14,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5410,Female,0,No,No,68,Yes,No,Month-to-month,No,Mailed check,63.12,4025.49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5411,Male,0,Yes,Yes,11,No,Fiber optic,Month-to-month,Yes,Electronic check,38.31,436.46,No phone service,No,No,Yes,Yes,Yes,Yes,0
CUST-5412,Female,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,No,Mailed check,55.47,446.61,Yes,Yes,No,No,Yes,Yes,No,1
CUST-5413,Male,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,No,Electronic check,107.32,3880.35,No,No,No,No,No,No,Yes,0
CUST-5414,Female,0,No,No,54,Yes,DSL,One year,Yes,Credit card (automatic),83.82,4873.19,Yes,No,No,No,No,Yes,No,1
CUST-5415,Male,0,No,Yes,3,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),38.16,101.62,No,Yes,Yes,No,Yes,Yes,Yes,0
CUST-5416,Female,0,Yes,No,62,Yes,Fiber optic,Month-to-month,Yes,Electronic check,23.56,1513.23,Yes,No,No,Yes,Yes,No,Yes,1
CUST-5417,Female,0,Yes,Yes,11,No,DSL,Month-to-month,Yes,Mailed check,40.02,518.06,No phone service,No,Yes,Yes,No,Yes,Yes,0
CUST-5418,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,59.37,1176.78,No,No,Yes,No,Yes,No,No,0
CUST-5419,Male,1,No,No,7,Yes,DSL,Two year,No,Bank transfer (automatic),55.15,355.57,No,No,No,No,No,Yes,No,1
CUST-5420,Male,0,No,No,31,No,No,Two year,Yes,Bank transfer (automatic),103.52,3562.06,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5421,Male,0,Yes,No,48,Yes,No,Month-to-month,Yes,Mailed check,77.14,4253.84,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5422,Female,0,Yes,No,62,Yes,DSL,One year,Yes,Credit card (automatic),102.92,6276.19,Yes,Yes,No,No,Yes,No,Yes,0
CUST-5423,Male,0,No,No,58,Yes,DSL,Month-to-month,Yes,Credit card (automatic),118.64,6350.24,No,Yes,Yes,Yes,No,No,No,0
CUST-5424,Female,0,No,No,66,Yes,DSL,Two year,Yes,Electronic check,47.43,3067.98,Yes,Yes,Yes,No,Yes,No,No,0
CUST-5425,Male,0,No,No,38,Yes,No,Month-to-month,Yes,Electronic check,66.23,2387.79,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5426,Female,1,Yes,Yes,49,Yes,DSL,Month-to-month,No,Bank transfer (automatic),89.16,5008.15,No,No,Yes,Yes,No,Yes,No,0
CUST-5427,Female,0,No,No,70,No,Fiber optic,Month-to-month,Yes,Mailed check,69.68,5683.09,No phone service,Yes,Yes,Yes,No,No,No,1
CUST-5428,Female,0,No,No,25,Yes,DSL,Month-to-month,No,Electronic check,51.1,1052.56,No,Yes,No,Yes,Yes,No,No,0
CUST-5429,Female,0,No,No,22,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),100.28,1956.34,Yes,No,Yes,Yes,No,No,No,1
CUST-5430,Male,0,Yes,No,62,Yes,No,Two year,No,Credit card (automatic),107.94,6741.49,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5431,Male,0,No,No,65,Yes,Fiber optic,One year,Yes,Credit card (automatic),46.21,3550.52,No,No,No,No,Yes,No,No,0
CUST-5432,Female,0,No,No,38,Yes,Fiber optic,Two year,Yes,Mailed check,46.54,1826.07,Yes,No,Yes,No,Yes,Yes,No,0
CUST-5433,Male,1,No,Yes,65,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),75.28,5650.41,No,Yes,Yes,No,Yes,No,No,1
CUST-5434,Male,0,No,Yes,45,Yes,Fiber optic,Month-to-month,No,Electronic check,100.3,5387.62,No,No,No,No,No,Yes,No,1
CUST-5435,Female,0,No,No,14,Yes,Fiber optic,One year,Yes,Credit card (automatic),70.5,1020.58,No,Yes,Yes,Yes,No,Yes,No,0
CUST-5436,Male,0,No,Yes,15,Yes,No,Month-to-month,Yes,Electronic check,24.28,356.33,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5437,Male,0,Yes,Yes,71,Yes,No,Month-to-month,Yes,Electronic check,47.9,3379.53,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5438,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,68.79,1133.01,No,No,Yes,No,No,Yes,No,0
CUST-5439,Female,0,No,No,38,Yes,Fiber optic,One year,No,Mailed check,92.29,3114.8,No,No,Yes,Yes,No,No,No,0
CUST-5440,Male,0,Yes,No,10,Yes,DSL,One year,No,Credit card (automatic),96.13,1123.79,Yes,No,Yes,No,No,Yes,No,0
CUST-5441,Female,0,Yes,No,35,Yes,No,Two year,No,Electronic check,93.86,2789.37,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5442,Male,1,Yes,No,17,Yes,DSL,One year,Yes,Electronic check,27.78,550.72,Yes,Yes,No,No,No,No,No,0
CUST-5443,Male,0,No,Yes,22,Yes,Fiber optic,One year,No,Electronic check,80.16,1596.88,Yes,No,No,No,No,No,No,1
CUST-5444,Male,0,Yes,Yes,48,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),61.01,2952.86,Yes,Yes,Yes,No,No,Yes,Yes,0
CUST-5445,Female,0,No,Yes,41,Yes,DSL,One year,Yes,Mailed check,49.76,1993.85,No,Yes,No,No,Yes,Yes,No,0
CUST-5446,Female,0,No,Yes,43,Yes,Fiber optic,One year,Yes,Electronic check,101.42,4130.15,Yes,No,No,No,Yes,Yes,Yes,0
CUST-5447,Male,0,No,No,0,Yes,DSL,Month-to-month,No,Mailed check,54.27,0.0,No,No,Yes,No,No,Yes,Yes,1
CUST-5448,Female,0,Yes,No,6,Yes,No,Month-to-month,No,Electronic check,36.59,193.18,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5449,Male,0,Yes,No,47,Yes,No,Two year,Yes,Credit card (automatic),88.17,3690.33,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5450,Female,0,Yes,No,15,Yes,Fiber optic,Two year,No,Electronic check,31.87,414.17,No,Yes,Yes,No,No,Yes,No,0
CUST-5451,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,No,Mailed check,47.79,2139.56,No,Yes,No,No,No,No,No,1
CUST-5452,Male,0,No,No,42,Yes,DSL,Month-to-month,Yes,Mailed check,62.92,2918.2,Yes,Yes,Yes,Yes,Yes,No,Yes,0
CUST-5453,Male,0,No,Yes,50,Yes,No,Two year,No,Mailed check,32.49,1320.17,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5454,Male,0,Yes,No,65,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),47.13,3426.74,No,Yes,No,No,No,No,Yes,0
CUST-5455,Male,0,No,No,30,Yes,DSL,Two year,No,Bank transfer (automatic),82.73,2306.68,Yes,No,No,No,No,No,Yes,0
CUST-5456,Female,0,Yes,Yes,38,Yes,No,Two year,Yes,Electronic check,74.27,2560.12,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5457,Female,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.1,965.43,No,No,No,Yes,Yes,Yes,No,0
CUST-5458,Female,0,No,No,40,Yes,DSL,One year,Yes,Bank transfer (automatic),32.41,1319.78,No,Yes,No,No,Yes,Yes,Yes,0
CUST-5459,Male,0,Yes,Yes,62,Yes,No,Two year,Yes,Electronic check,105.07,7795.26,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5460,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),25.85,370.21,No,No,Yes,Yes,No,Yes,No,0
CUST-5461,Female,0,No,Yes,57,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),92.96,4859.77,Yes,Yes,No,No,No,No,No,0
CUST-5462,Male,0,No,No,63,No,DSL,Two year,Yes,Credit card (automatic),39.04,2256.07,No phone service,No,Yes,No,Yes,No,No,0
CUST-5463,Female,0,Yes,No,27,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),109.01,3004.34,No phone service,No,Yes,No,Yes,Yes,Yes,1
CUST-5464,Female,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,22.43,66.14,No,Yes,No,Yes,Yes,No,Yes,1
CUST-5465,Female,0,Yes,Yes,33,Yes,DSL,One year,Yes,Electronic check,76.56,2154.35,Yes,Yes,No,No,No,Yes,Yes,0
CUST-5466,Female,0,No,No,3,Yes,DSL,Month-to-month,Yes,Electronic check,19.54,49.11,Yes,No,No,No,No,Yes,Yes,0
CUST-5467,Female,0,Yes,No,69,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),92.22,5301.36,Yes,No,No,No,Yes,No,No,0
CUST-5468,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Yes,Electronic check,21.64,1370.54,No,Yes,No,Yes,Yes,Yes,Yes,1
CUST-5469,Male,0,No,No,3,Yes,No,Month-to-month,No,Bank transfer (automatic),91.33,250.71,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5470,Male,0,No,No,49,Yes,No,Month-to-month,Yes,Mailed check,99.51,5458.73,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5471,Female,0,No,Yes,4,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.25,474.95,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5472,Female,0,No,No,44,Yes,Fiber optic,Two year,Yes,Mailed check,54.37,2099.24,No,No,No,Yes,No,No,Yes,0
CUST-5473,Female,0,Yes,No,34,No,No,Two year,Yes,Electronic check,72.77,2516.85,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5474,Female,1,Yes,No,26,Yes,DSL,Month-to-month,No,Electronic check,91.97,2266.25,No,No,Yes,Yes,Yes,No,No,0
CUST-5475,Male,0,Yes,Yes,1,Yes,DSL,Month-to-month,Yes,Credit card (automatic),100.73,89.9,No,No,No,No,No,No,Yes,1
CUST-5476,Male,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),96.93,6031.43,No,Yes,No,Yes,No,Yes,No,0
CUST-5477,Female,0,No,No,71,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.45,6077.01,Yes,No,Yes,No,No,No,No,0
CUST-5478,Female,0,Yes,Yes,47,Yes,Fiber optic,One year,Yes,Credit card (automatic),108.46,4422.14,Yes,Yes,No,No,No,No,No,0
CUST-5479,Female,0,No,No,48,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),83.61,3941.26,No,Yes,No,No,Yes,No,No,0
CUST-5480,Male,0,Yes,No,0,Yes,DSL,Month-to-month,Yes,Credit card (automatic),35.73,0.0,No,No,No,No,No,No,No,1
CUST-5481,Male,0,Yes,Yes,32,Yes,DSL,Month-to-month,Yes,Mailed check,102.01,3071.19,No,Yes,No,No,Yes,Yes,No,0
CUST-5482,Male,1,No,No,34,No,No,One year,Yes,Electronic check,64.81,2044.46,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5483,Female,0,Yes,No,53,Yes,DSL,Month-to-month,Yes,Electronic check,23.34,1296.08,No,Yes,Yes,No,No,Yes,Yes,1
CUST-5484,Female,0,No,Yes,55,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),81.17,3899.27,Yes,No,No,Yes,No,No,Yes,0
CUST-5485,Male,0,No,No,14,Yes,No,One year,Yes,Credit card (automatic),91.36,1222.7,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5486,Female,0,No,Yes,68,Yes,DSL,Month-to-month,Yes,Electronic check,64.26,4760.05,No,Yes,No,No,No,Yes,No,0
CUST-5487,Male,0,Yes,Yes,3,Yes,DSL,Month-to-month,No,Mailed check,69.17,236.89,Yes,No,No,Yes,Yes,No,No,1
CUST-5488,Female,0,No,Yes,63,Yes,Fiber optic,Month-to-month,Yes,Electronic check,73.52,4139.3,No,No,Yes,Yes,Yes,Yes,Yes,0
CUST-5489,Male,1,Yes,No,21,Yes,DSL,Month-to-month,No,Credit card (automatic),43.63,1004.83,Yes,No,No,Yes,Yes,Yes,Yes,0
CUST-5490,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Mailed check,55.84,1523.46,No,No,No,No,No,No,No,0
CUST-5491,Male,0,Yes,No,46,Yes,Fiber optic,Two year,No,Credit card (automatic),99.34,3945.27,Yes,Yes,No,Yes,No,No,No,0
CUST-5492,Male,1,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,21.26,98.14,No,Yes,No,Yes,Yes,Yes,No,0
CUST-5493,Male,0,No,No,26,Yes,No,Month-to-month,No,Electronic check,74.22,2080.91,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5494,Male,0,Yes,No,9,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.44,205.6,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5495,Male,0,No,No,38,Yes,No,Month-to-month,Yes,Electronic check,38.51,1539.65,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5496,Male,0,Yes,Yes,36,Yes,Fiber optic,Two year,Yes,Credit card (automatic),55.73,1971.68,No,Yes,Yes,Yes,No,No,No,0
CUST-5497,Female,0,No,Yes,53,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),36.99,2009.66,Yes,Yes,No,No,No,No,Yes,0
CUST-5498,Female,0,No,No,50,Yes,Fiber optic,One year,Yes,Electronic check,103.53,4440.66,Yes,Yes,No,No,Yes,Yes,Yes,0
CUST-5499,Female,0,Yes,Yes,59,Yes,DSL,One year,Yes,Mailed check,105.71,6950.49,No,No,No,Yes,No,Yes,Yes,1
CUST-5500,Male,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),33.63,1933.41,No,No,Yes,No,Yes,Yes,No,0
CUST-5501,Male,0,No,No,50,Yes,DSL,Two year,Yes,Mailed check,107.93,4957.26,No,Yes,No,No,No,Yes,No,0
CUST-5502,Female,0,No,No,61,Yes,DSL,Month-to-month,No,Mailed check,41.36,2206.75,No,Yes,No,Yes,Yes,No,No,0
CUST-5503,Male,1,Yes,No,48,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),19.47,840.88,Yes,Yes,Yes,Yes,No,No,No,1
CUST-5504,Male,0,No,Yes,50,Yes,DSL,Month-to-month,No,Mailed check,92.3,5228.6,No,No,No,No,Yes,No,No,0
CUST-5505,Male,0,Yes,No,27,Yes,No,Month-to-month,No,Mailed check,70.33,1714.98,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5506,Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,No,Mailed check,68.34,2707.06,No,No,No,No,No,Yes,No,1
CUST-5507,Male,0,Yes,No,24,Yes,No,One year,No,Bank transfer (automatic),18.52,374.6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5508,Female,0,No,Yes,35,Yes,Fiber optic,One year,Yes,Electronic check,116.59,3422.71,Yes,No,No,No,No,Yes,No,1
CUST-5509,Female,0,No,No,59,Yes,DSL,Month-to-month,Yes,Mailed check,101.92,6168.61,No,Yes,Yes,No,No,Yes,No,0
CUST-5510,Female,0,Yes,No,6,Yes,Fiber optic,One year,No,Electronic check,115.48,615.03,No,No,Yes,No,Yes,Yes,No,0
CUST-5511,Female,0,No,No,64,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),42.74,2878.0,Yes,No,Yes,No,No,No,Yes,0
CUST-5512,Female,0,No,No,72,Yes,DSL,Two year,No,Credit card (automatic),78.92,6591.97,Yes,Yes,No,No,No,No,No,0
CUST-5513,Male,0,Yes,Yes,35,No,DSL,Two year,No,Electronic check,93.3,3867.64,No phone service,No,No,Yes,No,No,No,0
CUST-5514,Male,0,No,Yes,72,Yes,Fiber optic,Month-to-month,No,Electronic check,98.99,8059.64,Yes,No,No,No,No,No,No,0
CUST-5515,Male,0,Yes,Yes,29,Yes,DSL,One year,Yes,Mailed check,96.81,3318.17,No,No,No,No,Yes,No,Yes,1
CUST-5516,Male,0,Yes,No,46,Yes,Fiber optic,Two year,Yes,Mailed check,75.77,3041.16,No,Yes,Yes,Yes,No,No,No,0
CUST-5517,Female,0,Yes,No,28,Yes,DSL,Month-to-month,No,Bank transfer (automatic),21.43,523.02,No,No,No,Yes,Yes,No,Yes,0
CUST-5518,Female,1,No,No,4,Yes,No,Month-to-month,Yes,Electronic check,118.14,476.5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5519,Female,0,No,Yes,64,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),29.79,1630.66,No,No,No,Yes,No,No,No,0
CUST-5520,Male,0,Yes,No,68,Yes,No,Month-to-month,No,Bank transfer (automatic),36.42,2743.9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-5521,Female,0,Yes,Yes,62,Yes,DSL,Two year,No,Mailed check,101.11,6628.21,No,Yes,No,Yes,No,Yes,No,0
CUST-5522,Male,0,No,No,55,Yes,Fiber optic,Two year,Yes,Electronic check,28.36,1528.62,No,Yes,No,Yes,No,Yes,No,0
CUST-5523,Female,0,No,Yes,16,Yes,DSL,Two year,Yes,Mailed check,39.69,708.07,No,Yes,Yes,Yes,No,No,Yes,0
CUST-5524,Female,0,No,No,50,Yes,Fiber optic,Month-to-month,No,Electronic check,20.29,866.85,No,No,No,No,No,Yes,No,0
CUST-5525,Male,0,No,No,36,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),34.0,1024.75,No,Yes,No,Yes,Yes,No,No,0
CUST-5526,Male,0,No,No,8,Yes,No,Month-to-month,No,Bank transfer (automatic),84.48,644.49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-5527,Female,1,No,No,37,Yes,Fiber optic,Two year,Yes,Credit card (automatic),54.48,2179.14,Yes,No,No,No,Yes,No,Yes,0
CUST-5528,Female,1,No,Yes,52,Yes,DSL,One year,Yes,Mailed check,31.83,1328.02,No,Yes,No,Yes,Yes,No,Yes,0
CUST-5529,Male,0,Yes,No,12,Yes,Fiber optic,Two year,No,Bank transfer (automatic),44.78,588.17,No,Yes,No,No,No,No,No,0
CUST-5530,Female,0,No,No,52,Yes,Fiber optic,Two year,Yes,Credit card (automatic),93.99,5210.27,No,Yes,Yes,No,Yes,Yes,No,0
CUST-5531,Female,0,Yes,No,48,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),74.21,4220.95,Yes,Yes,Yes,Yes,Yes,No,Yes,1
CUST-5532,Male,1,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Yes,Electronic check,66.09,5017.97,Yes,Yes,Yes,Yes,No,Yes,No,0
CUST-5533,Female,0,Yes,No,34,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),22.94,832.26,No,No,Yes,No,No,No,Yes,0
CUST-5534,Male,0,No,Yes,15,Yes,DSL,One year,Yes,Mailed check,69.68,1249.12,No,Yes,Yes,Yes,Yes,No,No,0
CUST-5535,Female,1,No,No,12,Yes,Fiber optic,Two year,No,Mailed check,66.64,688.97,No,No,No,No,Yes,Yes,No,0
CUST-5536,Male,0,No,Yes,10,Yes,DSL,Month-to-month,No,Mailed check,62.76,558.03,No,Yes,No,No,No,Yes,No,1
CUST-5537,Female,0,Yes,No,1,Yes,Fiber optic,Two year,Yes,Mailed check,67.24,66.26,Yes,Yes,No,No,Yes,Yes,No,0
CUST-5538,Male,0,No,No,18,Yes,Fiber optic,One year,No,Bank transfer (automatic),25.72,520.63,Yes,No,Yes,No,Yes,No,No,0
CUST-5539,Female,1,Yes,Yes,44,No,DSL,Month-to-month,Yes,Electronic check,112.02,4312.19,No phone service,No,Yes,No,Yes,No,Yes,1
CUST-5540,Male,0,No,No,45,Yes,DSL,Two year,Yes,Electronic check,49.02,2454.33,No,No,No,Yes,No,No,No,0
CUST-5541,Female,0,Yes,No,46,Yes,Fiber optic,Month-to-month,No,Mailed check,83.83,3150.02,No,No,No,No,Yes,Yes,Yes,0
CUST-5542,Female,0,No,Yes,48,Yes,Fiber optic,Month-to-month,No,Mailed check,54.33,2995.47,No,No,No,Yes,No,No,No,0
CUST-5543,Female,0,No,Yes,41,Yes,DSL,Two year,No,Electronic check,51.21,1986.08,Yes,No,No,No,No,Yes,Yes,0
CUST-5544,Female,0,No,No,32,Yes,DSL,One year,No,Credit card (automatic),91.11,3006.12,Yes,No,No,No,Yes,No,No,0
CUST-5545,Female,0,No,No,40,Yes,DSL,Month-to-month,No,Credit card (automatic),60.34,2579.93,No,No,Yes,Yes,Yes,No,No,0
CUST-5546,Female,1,No,No,68,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),80.15,4404.36,No,No,Yes,No,No,Yes,Yes,1
CUST-5547,Female,0,Yes,No,18,Yes,DSL,Month-to-month,Yes,Credit card (automatic),45.81,882.84,No,No,Yes,No,Yes,No,Yes,0
CUST-5548,Female,1,No,No,38,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),44.93,1779.19,No phone service,Yes,No,No,Yes,No,Yes,0
CUST-5549,Female,0,Yes,Yes,6,Yes,DSL,Month-to-month,No,Mailed check,38.26,208.72,No,Yes,No,No,No,Yes,Yes,0
CUST-5550,Male,0,Yes,No,38,Yes,Fiber optic,Month-to-month,No,Mailed check,48.49,1763.51,No,No,No,No,Yes,Yes,No,1
CUST-5551,Male,0,Yes,No,33,Yes,DSL,Month-to-month,No,Electronic check,24.77,851.4,No,No,No,No,Yes,No,No,1
CUST-5552,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,26.07,1031.37,Yes,No,No,No,No,No,No,1
CUST-5553,Male,0,Yes,No,68,Yes,Fiber optic,Two year,No,Electronic check,103.97,7933.97,Yes,No,Yes,No,No,No,Yes,0
CUST-5554,Female,0,Yes,No,67,Yes,Fiber optic,One year,Yes,Mailed check,46.38,3474.99,No,Yes,Yes,No,No,Yes,No,0
